Latitude,Longitude,Temperature,Vial,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
-25.52,151.45,25,1,0,1.1407979375101356,1.6565578111133492,0.6320757519557966,1.3596557790587365,1.9763382752569427,1.9838427334957447,0.9224229086788126,1.2273176627338107,1.0468080119070582,1.7348002762538925,0
-25.52,151.45,25,1,1,1.0727743188803018,1.7195026721835813,0.57302999181792,1.4374182083576201,2.0055271377967796,2.0161624728221454,0.8828840029958984,1.233404011010863,1.0030448523377198,1.874065933518929,0
-25.52,151.45,25,2,0,1.1308457443266862,1.7280084679043413,0.58507181732152,1.4456909819621315,2.0438660291110926,2.037169123587593,0.9138120966966179,1.2231412867610394,1.0538942362745174,1.7956584837737566,0
-25.52,151.45,25,2,1,1.0994757165181177,1.7335472771708003,0.5629707379960555,1.5039543784562266,2.0698442007303024,2.0623675498961833,0.8627152308358169,1.2280634641315367,0.994414580924928,1.8772531315141907,0
-25.52,151.45,25,2,0,1.1616189281725722,1.6949897687424214,0.5720257179735635,1.445666423212247,2.0186060575934084,2.0200672624682188,0.89525395684417,1.2277183044659592,1.007885735844926,1.742540861808167,0
-25.52,151.45,25,2,1,1.0709496752092835,1.6874092688655387,0.5488818018413282,1.4331121860498564,1.9758873656938933,1.9796886174064012,0.854604975314853,1.1991304686851008,0.9721180469675477,1.848001404395742,0
-25.52,151.45,25,2,1,1.0652287963308869,1.617556582727299,0.5353132098458169,1.3561183170429336,1.8888685738652304,1.896036395527055,0.8444514808570938,1.1601994920740828,0.9700540884465574,1.7762127544107014,0
-25.52,151.45,25,3,1,1.083129783154657,1.7176732117014761,0.5743755787323436,1.4749909277037048,2.0510910024124014,2.050536626206465,0.9100232950435906,1.2313273137179959,1.0455910891701246,1.892029816497507,0
-25.52,151.45,25,3,1,1.0694903630897818,1.649078209157787,0.5412445871228095,1.4165751718937956,1.968118771107213,1.961430680363585,0.8727543440399413,1.206176080458621,0.9733763759981733,1.8307244025554676,0
-25.52,151.45,25,3,1,1.0885693033411494,1.6646953130000919,0.5192732718799535,1.4675445884964262,1.9938572901946738,1.9759705587660676,0.8890121838195758,1.2224796226439711,1.0051772797484773,1.8278806753929095,0
-25.52,151.45,25,4,0,1.1564293406765753,1.838411499506774,0.5712493818035312,1.6037934144274382,2.171529037198755,2.1760540184225214,0.9450036937357313,1.3180277822374789,1.0692292749888301,1.8825926139727773,0
-25.52,151.45,25,4,1,1.0671358184072142,1.6609064682057386,0.5445541577778457,1.4250852108059082,1.9637853382299058,1.9622331975942682,0.8833563832902643,1.2174174748928237,0.993768994204994,1.8360371444095278,0
-25.52,151.45,25,4,0,1.144091075766125,1.8190228811002258,0.610627158226258,1.5240311536291633,2.1324803103724927,2.139075005446546,0.8955180749285507,1.2853309754562507,1.0277656620133762,1.8652162531182326,0
-25.52,151.45,25,4,1,1.1031128465863653,1.711674700279911,0.5719199123556609,1.4266203487791704,1.9945624220986222,1.9949829082291994,0.8657873936059346,1.2189451853915558,0.9870706024283695,1.8066016485394139,0
-25.52,151.45,25,4,0,1.1940584030588717,1.855452062679219,0.6021211911466916,1.574002340073653,2.1725336521547005,2.1802886152798937,0.9460702760224089,1.3295554225581678,1.0669155181699643,1.8264325466343094,0
-25.52,151.45,25,4,1,1.069310720103849,1.634943029090219,0.545509894894101,1.3579287582895498,1.8997584546982564,1.8999639556083516,0.8379674656283409,1.1772066110720196,0.9494590404963628,1.7799587813586224,0
-25.52,151.45,25,5,0,1.162104859027856,1.7826374598354202,0.6015999886580564,1.5249059749035152,2.1194383663769796,2.1258616357915896,0.9438737961933101,1.3081266485836869,1.043325477744603,1.8259238477003052,0
-25.52,151.45,25,5,1,1.093067348957117,1.7173768563962812,0.5754933682183941,1.4393397702767876,2.017150318583278,2.019071909030034,0.8892276931783919,1.2409761829506016,1.0132379158753753,1.8471292786553501,0
-25.52,151.45,25,5,0,1.1389135747309114,1.864249974545652,0.6248765483043751,1.5714952720467763,2.188885597971012,2.1833118384310346,0.9447685251052137,1.334568734511582,1.0628911020689968,1.9166972514409295,0
-25.52,151.45,25,5,1,1.0984092862723835,1.6716247582714834,0.5460684151210273,1.4239223749247305,1.96747566213857,1.9616716855970142,0.8776850687503255,1.2080658478697277,1.0076082494245815,1.7910164597734315,0
-25.52,151.45,25,5,0,1.1755085523462903,1.8471108383065293,0.5972158864313237,1.562507887236791,2.1630982197388104,2.163134259705189,0.9460205857018248,1.3277921609756997,1.0740096530600642,1.8403158781508233,0
-25.52,151.45,25,5,1,1.0775285747313215,1.6933792689537077,0.5767769478704999,1.4205081034571312,2.0037454395484957,1.9962913376577578,0.8598970240186483,1.1989094012690098,0.9874019709398414,1.8549855961493178,0
-25.52,151.45,25,6,0,1.1783580471201278,1.8441130302689275,0.6056449319845219,1.5118269852378412,2.1246889830764744,2.119228789064,0.9244423258608732,1.320802976930279,1.0484370232595794,1.793706679383857,0
-25.52,151.45,25,6,1,1.094331439491557,1.6877821661502284,0.5503114287519248,1.448370290958455,2.0048727348011255,2.003994065835031,0.8887073412725427,1.2474156697913834,0.9815533457486253,1.8247473849638356,0
-25.52,151.45,25,6,0,1.151726847026332,1.7481626232367513,0.583645127180059,1.505543034000767,2.086636247837196,2.087848208835199,0.9196865374417276,1.2595655245676274,1.0393318219369467,1.8103421280788956,0
-25.52,151.45,25,6,1,1.1078291615652012,1.733845746546689,0.5830967037659192,1.4662233598444867,2.0584055123276035,2.047928290834755,0.8892223182036293,1.2397407356453807,1.0192169150793444,1.8541538827875945,0
-25.52,151.45,25,6,0,1.1231425860236368,1.7814847563840523,0.5875419544527518,1.516488890641783,2.112793265152121,2.1093968089487403,0.9272165360274418,1.2808584360056183,1.0474418568187673,1.881042537064058,0
-25.52,151.45,25,6,1,1.1329097876873369,1.7179523102055687,0.5486699402908161,1.4675911658162766,2.019621386225598,2.016408475493135,0.8899926747147344,1.22656232499139,1.010620135416834,1.7775530348117556,0
-25.52,151.45,25,7,0,1.2028507896790457,1.8504969961834306,0.6074308572584601,1.5629544604034433,2.1605140272452097,2.1631681261269553,0.9198466521441347,1.3169208571775328,1.0437543406590204,1.7964521087310394,0
-25.52,151.45,25,7,1,1.0803385099000495,1.6839133320012742,0.5551151174723676,1.4266393483879143,1.9859616869125198,1.9851177156240034,0.8798137236674005,1.223035515183182,0.9819493754196652,1.8362761127169152,0
-25.52,151.45,25,7,0,1.1342896856682192,1.8655162218413928,0.621189682323426,1.5399955973248918,2.1644710471578907,2.155208798689684,0.9263013091542812,1.33231497968443,1.052020775886876,1.9207984316989302,0
-25.52,151.45,25,7,1,1.0718162797728386,1.6889117113107261,0.5558423407232573,1.4180189023635201,1.973329778735273,1.9778538325641866,0.8785869472276001,1.2326277091029523,0.9861787631025526,1.8475405433096541,0
-25.52,151.45,25,7,1,1.112771635593663,1.7571840118140594,0.5614980550733514,1.492764275410174,2.051240766007599,2.047680366196757,0.8867783859822005,1.252204896574602,1.0070812923568435,1.8446121329262186,0
-25.52,151.45,25,8,0,1.1586945872878895,1.6809718771079323,0.5597745418666037,1.5085793469475866,2.0703902671605356,2.061797569276131,0.9334645165315512,1.2353824774758875,1.0533796757161977,1.7913997526178873,0
-25.52,151.45,25,8,1,1.0341269080031246,1.6951487598917376,0.5510606930010142,1.44478763885516,1.9856853018567,1.9980531497001164,0.8818017561404822,1.2242525500227452,1.0005371456161625,1.9303079051410355,0
-25.52,151.45,25,8,0,1.1777020972429117,1.749934372190834,0.5733752094426733,1.5334631022526115,2.1054847117762105,2.100478479405421,0.9205912033347204,1.2797873586547543,1.0082353744455572,1.7831284243472527,0
-25.52,151.45,25,8,1,1.0841738232327778,1.6985330896638955,0.5576042956906004,1.4379543102836114,1.9913098150167206,1.9893049473385038,0.8784420907240755,1.2223171690598973,0.9910434103021091,1.8411932114168628,0
-25.52,151.45,25,8,0,1.209572508333291,1.8861472186672616,0.6141910902528057,1.614018510124834,2.224891425032672,2.230385561923815,0.9316899972425983,1.3282428789001215,1.0632768917393491,1.8399500739449872,0
-25.52,151.45,25,8,1,1.0809809114602436,1.74768613434114,0.5777644588952334,1.4656532811135385,2.040122417372945,2.0344338397087345,0.8839098902131668,1.229495837227036,1.0299571124743978,1.8835413054096435,0
-25.52,151.45,25,9,0,1.1521922470477985,1.8767405359205318,0.5803133466594507,1.5832031704051959,2.16092445712603,2.1691856090456776,0.9627300745805228,1.3606781068024996,1.0957582554244414,1.8776530778822815,0
-25.52,151.45,25,9,1,1.0589591350938274,1.6486333893010074,0.5471088233379336,1.3977373889983633,1.9393222833749038,1.9366498134318475,0.8598328681622947,1.1911317079764754,0.9742737435233035,1.8297772687178713,0
-25.52,151.45,25,9,0,1.1840607216893921,1.8666462586350667,0.6213139480838786,1.565634311520258,2.1752612456981884,2.1808032972598674,0.9321824845300573,1.3120026708442363,1.0735564880027122,1.844182384636706,0
-25.52,151.45,25,9,1,1.0460634854207176,1.5993987720683547,0.5476241688671724,1.3560209468142195,1.9036952233743563,1.9060300834113002,0.8442808803917362,1.1784064624522768,0.9403727956657675,1.8204534916797652,0
-25.52,151.45,25,9,0,1.165828650322968,1.8537747895001382,0.6321607380152563,1.548192875580526,2.172519282859594,2.1670310188032054,0.9577838198424242,1.3265374887346326,1.0906931363406678,1.8641958335103477,0
-25.52,151.45,25,9,1,1.0621861155186858,1.5408410118422462,0.5504511560984682,1.321260514622097,1.8811460823905934,1.8739422959106526,0.878154902656382,1.1384531913877582,0.9886020136180426,1.7584859632346692,0
-25.52,151.45,25,10,0,1.2334668333607794,1.9371721857224056,0.6568712577984367,1.6080929163432367,2.2660931677673815,2.260877048580737,0.9773067494214146,1.3674033100908982,1.1404983501697572,1.8361729772401671,0
-25.52,151.45,25,10,1,1.1065238312625412,1.702037573355549,0.5631866925638773,1.4428597164027317,1.9942799808799039,1.9988488447630455,0.864733043457159,1.2140830937303706,0.9868100731240933,1.8091462104778853,0
-25.52,151.45,25,10,0,1.122765296636595,1.665233791925247,0.5976311269065718,1.371033165483343,1.9662456631476966,1.9611143562346838,0.8988777581503301,1.2150554454738216,1.019634906940017,1.74736623919566,0
-25.52,151.45,25,10,1,1.0667609642646003,1.7293464326851433,0.5451159306858848,1.4724535175774127,2.010513049219601,2.019267509352208,0.8939138137392139,1.2362584181723744,1.0348170157433902,1.886772567106097,0
-25.52,151.45,25,10,1,1.0956730028631476,1.5593861060357341,0.5300021458243562,1.3741986269737316,1.9020447034030448,1.8949393642040746,0.8665820966999012,1.1570423973273187,0.9840757806295679,1.7257747155843473,0
-25.52,151.45,30,1,0,1.0606899472219082,1.610550739962074,0.5208033309035484,1.4107539411920087,1.932536838986377,1.9286768149839137,0.8489634245229497,1.1959200335917148,0.9217626045381608,1.8142753609413218,0
-25.52,151.45,30,1,1,0.9901174047409567,1.5293752381266321,0.505184459668271,1.3247543279371494,1.8350475968867141,1.8241987765725456,0.8138470222688903,1.1255589299484348,0.9095037788334304,1.8468980280214442,0
-25.52,151.45,30,1,0,1.049365244349506,1.493823100129647,0.516125495113526,1.3044774745949819,1.8187680945876628,1.8109606079313787,0.8322009953750483,1.112847219508385,0.9197173513395234,1.7323844093786331,0
-25.52,151.45,30,1,1,1.0106859788018705,1.5216082377759075,0.5037315300269438,1.3302905023142022,1.8363640478313077,1.8287646848724397,0.830709107520934,1.1307058133376073,0.9158510386507765,1.8104911589635555,0
-25.52,151.45,30,1,0,1.0976843968458927,1.658616366736864,0.5459520391567002,1.4233495600201014,1.9661755810769856,1.965269106255877,0.8771917659836261,1.2183530757011343,0.9811330758917499,1.7831806385001552,0
-25.52,151.45,30,1,1,1.0313485325213965,1.5697726109342238,0.5308418020858037,1.3580312493508229,1.8825784331592699,1.8838915214987717,0.8320132945047027,1.1514610446733224,0.9247437766751307,1.826812332321084,0
-25.52,151.45,30,2,0,1.0951492129785574,1.6837641894183433,0.5636718574986518,1.4389181467667085,2.0083768001593305,2.00613451820347,0.8903406467374659,1.2364518245390814,1.0173212221836276,1.8304502579953619,0
-25.52,151.45,30,2,1,1.042696917436435,1.5728110910905369,0.5314374650837732,1.3365946778633677,1.8659466971446472,1.8690049366966102,0.8165807128984508,1.1290466630249563,0.932822304378227,1.7967817878766363,0
-25.52,151.45,30,2,0,1.1534105049737795,1.7373395404506264,0.5854314930907214,1.4629381488666473,2.043850894943592,2.0431381439014102,0.8968008029111939,1.2600488280270556,1.0080176998285009,1.7690131542148249,0
-25.52,151.45,30,2,1,1.0425808980113727,1.5277830568704884,0.5087868971192098,1.3479063060837564,1.8536650374184178,1.8571478220818967,0.8442993699354109,1.1576678289397817,0.9285046634084131,1.7774193744246993,0
-25.52,151.45,30,2,0,1.0967170365190093,1.615692251090155,0.5189662261243697,1.4035062910395868,1.929458278574595,1.9234703571733094,0.8519797070186556,1.185773887911012,0.941419141636456,1.7601887915074201,0
-25.52,151.45,30,2,1,1.0460158154227295,1.5895361017152378,0.5446243517688728,1.3532780577010857,1.8931122094074422,1.8900821977848679,0.8314793216630376,1.14609337361351,0.9428791545253582,1.808594572091048,0
-25.52,151.45,30,3,0,1.0837846574935972,1.6475937140526582,0.5439813168582398,1.4405024030108464,1.9813210224948161,1.9854840573080954,0.8539915348294974,1.1981495663552177,0.9621966574258912,1.8283999758640228,0
-25.52,151.45,30,3,1,1.008083071929753,1.5416213515068262,0.4695958913682112,1.3533636768610868,1.830180342231596,1.8262164397320275,0.8032791757974321,1.1252783970114233,0.9028833776253666,1.8085180633536866,0
-25.52,151.45,30,3,0,1.080507239403068,1.5375874818827693,0.5382741547979968,1.3151153226522818,1.8561097221291458,1.8492749542046982,0.8388013073043241,1.1090796219781855,0.9654112955005076,1.7050191718837118,0
-25.52,151.45,30,3,1,1.0419601208998468,1.578555761588499,0.5164310490872464,1.3722067096058364,1.8858130831127482,1.88442455597292,0.8364620360490463,1.1405250782454044,0.9618715324715206,1.8128157539881997,0
-25.52,151.45,30,3,1,1.0329508315439928,1.5605458550774958,0.5149060716152304,1.367889809088687,1.8763536322985133,1.8730022845183067,0.7960209661801607,1.1176314472576097,0.9169013958259079,1.818304215254102,0
-25.52,151.45,30,4,0,1.1318596424587968,1.6706584865366094,0.5403395685275214,1.4713530141215063,2.005463258665447,2.0021948217698675,0.9043332506273025,1.244897175830275,1.0033116246858569,1.7787844640454817,0
-25.52,151.45,30,4,1,1.018988029882307,1.4290194221256318,0.483838226325582,1.2450685427352446,1.720963076022228,1.7253942266268485,0.8160740708553663,1.0819286626520233,0.9049437028197173,1.6870975741733716,0
-25.52,151.45,30,4,0,1.1176545321971245,1.651770419512418,0.5462687835387833,1.450868099634478,1.9966960150569601,1.9800484518054473,0.8861264296083569,1.2312952317517094,0.9728564667683972,1.7791795984196794,0
-25.52,151.45,30,4,1,1.0207905726366189,1.4869289317425363,0.4856680049462007,1.3084111746126885,1.7951316976839435,1.79833717618623,0.7926613560033079,1.1012935462775961,0.8873576923072387,1.7525116488080585,0
-25.52,151.45,30,4,0,1.1091434613548932,1.6825033958508395,0.5345603329327459,1.46083003971534,1.993197548104563,1.9972423644469335,0.8624338337442091,1.2297922292240222,0.9558771691295388,1.7990875475879358,0
-25.52,151.45,30,4,1,1.0453606712291672,1.5169303352381711,0.4910862536836185,1.336184287848641,1.827150752543921,1.8162612600419623,0.8388561270922306,1.161727433166959,0.9157548752128671,1.7393966426530112,0
-25.52,151.45,30,5,0,1.1065539422514055,1.5931638827536625,0.5379259821758254,1.3753380606884524,1.9111323552738253,1.92352891725292,0.8643799404550205,1.1522280924403134,0.9995647772298208,1.7384384476123702,0
-25.52,151.45,30,5,1,1.0362808358753277,1.5673362106604423,0.5307691535017095,1.3184626454311168,1.857518738159942,1.8564714388497343,0.807778496389562,1.0925090297169637,0.9429231940981955,1.775594800898051,0
-25.52,151.45,30,5,0,1.097235057525327,1.635950760098078,0.5887959357528658,1.3651247681592513,1.9578388918086915,1.950876463179728,0.8525320768908762,1.1658400116162437,0.9751794942279245,1.7785835049863592,0
-25.52,151.45,30,5,1,1.0439906786055173,1.563980259789021,0.492271315746935,1.3839156959894103,1.8746620462025738,1.8756893984468952,0.8396645779442238,1.152950032601582,0.9439840009158036,1.8028334465033793,0
-25.52,151.45,30,5,0,1.0961059290833133,1.6809855387741215,0.5346144897753673,1.468722441479196,2.001606699319631,2.0005601709666587,0.8760190154522768,1.197002715502556,0.9883476063877462,1.8273519104024678,0
