Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
1,1.1230400724290768,1.723577170132841,0.6134660636918357,1.4503359162270069,2.040818609482791,2.068199298154939,0.8398714695845325,1.1879920453407304,1.0192460300620527,1.8323836595090865,0
1,1.1134025256644857,1.7286279503525699,0.6145479078905524,1.5286554414857167,2.135715858191181,2.12619620877522,0.9650540305436976,1.2939272453909556,1.11415398366515,1.944585794882836,0
0,1.23647766068084,1.8515304261316452,0.663857482676816,1.6139137666217844,2.2943750354453187,2.2553367139470146,0.9871745378214072,1.3826138921996929,1.1235544319182222,1.8323864138740968,0
1,1.1142963848786882,1.771958515315544,0.5882369039841815,1.4498901781392382,2.0278369473300106,2.0645257005658206,0.9920611070038527,1.3029297968908324,1.1054577343422793,1.8278302243888602,0
0,1.2303936737446293,1.9546801207749716,0.6151268043441395,1.6797649883157002,2.2582074451266942,2.312933600375223,1.0033675308013748,1.4435541508066794,1.1514639552817443,1.8948016888697827,0
1,1.1232690925040307,1.825924451668181,0.6163646881958232,1.495084911007874,2.0403915211466437,2.1295760123069987,0.9160066101252778,1.3357038780081774,1.032361228986362,1.9347811997690574,0
0,1.2253755487192672,1.9531638756800238,0.6622928264348706,1.6048452782113105,2.265076155398111,2.293973956661908,1.0144878042848327,1.3883593448210128,1.1879377000253262,1.8455291168517667,0
0,1.2300435508232879,1.955250529541337,0.6712559055227995,1.729103016496403,2.328775890113714,2.340379805365897,1.0141703229066372,1.427776931675451,1.1403365989118026,1.9171569799733574,0
1,1.0983901543593555,1.7784648542916133,0.5680181093213602,1.4813475919188075,2.066021572719332,2.056663258039874,0.9262500714649725,1.332936183963644,1.0370918151701338,1.907719416890774,0
0,1.1984782952048432,1.8801847918654169,0.6019567082616079,1.5584614443304707,2.166922266843107,2.1487939235507074,0.9754620649707728,1.3945856135625807,1.0760372617237552,1.8190663331612031,0
1,1.1482067490969834,1.890073774072882,0.5952033179511967,1.5191171629015439,2.194643475529451,2.154254606143365,0.9096802802628924,1.3187299331284859,1.0931206427033693,1.90504913083314,0
0,1.1951001751397852,1.8585426998542838,0.6473938246716417,1.644384205002971,2.2741441714028636,2.3271706572068096,1.0187800886624023,1.3881146863844969,1.13141789759608,1.8820609796493888,0
1,1.1513803549409305,1.7715578558404663,0.5802448006593555,1.4694390205850196,2.069049490694356,2.071264270733373,0.9442712871761859,1.3176477037971615,1.0336857832096076,1.8119699641636908,0
0,1.1551389843347974,1.8161643964597658,0.597438215134251,1.5681208407812965,2.136905371284203,2.1944432113507144,0.9775088266686343,1.3497182889956911,1.117581758580771,1.8629244190000633,0
1,1.1650688132434333,1.7870269274913586,0.5980908778622734,1.5617452880182516,2.1430739577267484,2.104938321106248,0.9501070339521928,1.357320130823424,1.0977013930108495,1.8841136678174242,0
0,1.2181369049897204,1.9867583527038912,0.6762352403520687,1.6350866069523178,2.3095828142961192,2.3325620041720185,1.01260555146517,1.427755572702647,1.1738091205761685,1.8931760209937567,0
1,1.0943807969407966,1.8479638346231628,0.6124874343765079,1.5728416935676353,2.191845605126709,2.1967954141878505,0.9595208685842058,1.3304186880470903,1.1011066976723618,1.9714192380405862,0
0,1.2790923157120515,1.9562571340612882,0.6768368796038807,1.693465446385423,2.376801399964804,2.302832047571084,1.0331139489015686,1.4644096921697722,1.1652443056567847,1.8735863680154936,0
1,1.132078447202652,1.8058011777454637,0.6126872538069476,1.4945307757968744,2.19135760660169,2.1829450435470354,0.9451009085546785,1.33923818572616,1.0673024289823645,1.9060277948651747,0
0,1.208261250350805,1.9333287833787949,0.6747740293544862,1.6811558728805898,2.371472310540011,2.328090857390899,1.0356358554012741,1.4523037473345062,1.1979380760375284,1.8857122843374967,0
1,1.1219702997607657,1.8210458131044749,0.5604074607183976,1.568614144268924,2.1609758984701273,2.1596214800986084,0.9245083805225583,1.2905758950140003,1.0757318783845704,1.9070976844205199,0
0,1.1866943057183914,1.9598208160256527,0.6273544390157919,1.692878519572866,2.3726134535323626,2.268196888272388,0.9894075902336449,1.4271089752223933,1.0931685433628566,1.9008580968024598,0
1,1.0893365050204555,1.8336813261220644,0.591186437966903,1.5405163725996798,2.1159525344140713,2.139685941158047,0.9230229999885998,1.3160171439283643,1.044577696580406,1.9292196175117806,0
0,1.2131362523384428,2.0007828578545617,0.6669707910982418,1.731796900444259,2.3376004756410875,2.315669677295605,1.0286700938878914,1.442258057588086,1.2037820829880395,1.8889063592883752,0
1,1.1181654653381627,1.7287641022467388,0.5763833708148121,1.5006174514245976,2.0837714295065677,1.9937708712423772,0.9338756132344369,1.295469750145253,1.0485979917339296,1.9013594121266624,0
0,1.216960264065177,2.0645867371607127,0.6306217465961022,1.6924825377911306,2.3000869452303068,2.4241707933402292,1.0263437422770694,1.4393512552196988,1.1636946018456702,1.9411021869869631,0
1,1.1297576907048381,1.7506739616046259,0.6056682494268774,1.579373750805693,2.135703246218622,2.1091861027623158,0.9396335425398982,1.3098884026714293,1.0073173054210867,1.8792160714632444,0
0,1.2782727179936342,2.0132070197112095,0.6514882892705336,1.6586654412379616,2.3204395383635403,2.420122696788039,1.0447615104918984,1.4813088736675677,1.1786046526889136,1.852026910191562,0
1,1.1372303538109674,1.7791151870410542,0.600228107883604,1.487610904100972,2.1361972293390448,2.0562571667060623,0.9602452499305243,1.2496532232412436,1.0701467535521363,1.8305620345330875,0
0,1.2350470306768586,1.9374922433371586,0.6622742050602086,1.6339905735419253,2.2645669094504517,2.314965850353679,0.9957892311978386,1.4322360597794106,1.144153788080862,1.8593196834689536,0
0,1.2257249633862801,1.9588394949358923,0.6331854832857328,1.6767866224488157,2.3089419526391657,2.2560748751011253,0.997006862686889,1.4427531105291584,1.1660672038921245,1.8726196430482211,0
1,1.1404271943732214,1.7979366845938967,0.6022976403972854,1.5155115942853137,2.096526452310174,2.0998482985785656,0.9749033841670258,1.2799527815995575,1.0466591727388386,1.8244015054546507,0
0,1.2426815716848996,2.00785733372742,0.6893080186657056,1.6183834596573232,2.3695840660522247,2.2760163072976276,0.990937530317532,1.3920638925652735,1.1833115526298477,1.893340795675741,0
1,1.1350708999578436,1.8925279959810308,0.6269207973471294,1.5815499943689204,2.1877762184901184,2.2662207736070936,0.9449314483281772,1.3290020492694317,1.0884367558978403,1.946978976551096,0
0,1.2405018390625406,2.0719586666559207,0.6328498391928913,1.73727439556743,2.3658399593640844,2.3659189105863927,1.033098576171858,1.4335799072823932,1.1947617540603042,1.9201844227922087,0
0,1.1265865142271585,1.731712567582629,0.6039717028892827,1.4426756496982092,2.0816942801078024,2.07669350932293,0.9218389236725626,1.2428863592406532,1.0392470321349407,1.8176912836143955,0
1,1.115919316358538,1.6646317559373869,0.5641932578028065,1.3986945369815027,2.010619901255505,1.9340682321681777,0.9061199856146023,1.1844043422273263,1.0112715285017513,1.7899873441507892,0
0,1.1641306950555168,1.842973484450721,0.6168657728766556,1.5712928750119506,2.214767935924041,2.177204802666662,0.9541101119033901,1.303959354604986,1.1323180956748775,1.8973577063274012,0
1,1.0916284014935236,1.724855989318051,0.5661259937671913,1.4290960293180248,2.0409108870754804,1.9778459035145524,0.895850208957703,1.2346594024648225,1.0265198056256697,1.86868589325831,0
0,1.1272117670592015,1.6197102132471282,0.6514541934553931,1.3234898899326986,2.020974614062645,1.9693605444015048,0.9108680928496222,1.2225148600129914,1.0663489158814643,1.72553710631539,0
1,1.0842238400403652,1.709189296808903,0.5860972875287247,1.4495725519732365,2.019418774869245,2.0396842450436936,0.912869486402436,1.2450094271011054,0.9949888902790912,1.8876283733349917,0
0,1.1270178647538946,1.7375899342236492,0.5916451303593643,1.4407814838220863,2.045990909268722,2.0138893419238055,0.9294428201599357,1.1932923213168727,1.045580706230397,1.7978226496067058,0
1,1.118135377665444,1.748838594240729,0.5437956766224019,1.4719808040047078,2.0276826487007416,2.016947583989901,0.8562217858014962,1.201160806344778,0.986769261726461,1.8835763716856448,0
0,1.1492269057124078,1.6861948340077928,0.560654017053859,1.4227464403458898,2.010507398805411,2.059076503602105,0.9039588090553587,1.2136808111469322,0.9968231694689922,1.7318947912505374,0
1,1.06443086373357,1.650685555400385,0.5625324685011868,1.4365814045303504,1.959616960483904,1.933316628304071,0.8482844035536392,1.1802901761711841,0.9759860677996464,1.85024304629093,0
1,1.082842494488572,1.6215965345573065,0.5474805089819463,1.3435269977849844,1.8675715971794604,1.8723979358712,0.8642004237110774,1.1581836091313793,0.9532814155322192,1.7698477167213489,0
1,1.0528258754599962,1.6859750100438056,0.5689933376195258,1.4971321861478595,2.022440758728512,2.090236822456418,0.9292962744856652,1.2412783652697066,1.0616007560059855,1.9072994227208155,0
1,1.0678774876781623,1.6318668886629424,0.5553723409787296,1.395245385016537,1.9816785664260923,1.895582330428303,0.8801333769281511,1.2308236854492578,0.9920928827025185,1.8351243224934288,0
1,1.0709494433421103,1.6743355840018952,0.5282143220785231,1.464056969453683,1.9824002797376326,1.9587923616654974,0.8915509172201728,1.2309887527004575,0.9877165812862821,1.8152967551187773,0
0,1.1798524136128246,1.8815741041248482,0.567692670028874,1.5849747559171852,2.1904614814695083,2.214660207490045,0.9457709876679398,1.3430355833587304,1.0947473828001428,1.8732272081670889,0
1,1.0842104048363752,1.6560256429892133,0.5522423312774012,1.3944174300791568,1.9474520128248594,1.9806497369935434,0.8878863167338394,1.2102986623925363,0.9963449178637107,1.833643993546439,0
0,1.131260146369799,1.7919261775164854,0.6011931612408907,1.5289045374723775,2.1203669992770724,2.088835255544321,0.9311769049741416,1.2887721542731623,1.0537114252551179,1.8654543193631952,0
1,1.112357144015938,1.751410258744922,0.579888478346488,1.406916506447141,2.0258003592322615,2.0301836116893694,0.863418788265756,1.2107301265054977,0.9854345333763228,1.8100354671520238,0
0,1.1728729841582113,1.8302914649765627,0.5878601720882295,1.581834331908574,2.16008502099421,2.138926472486116,0.9133115425378836,1.3435157588110973,1.071150338037955,1.8365753596697998,0
1,1.0727836494745688,1.6808694471059986,0.5478893603402135,1.3207682325854928,1.880423956915233,1.8707807515523576,0.8403860007777649,1.205959409476544,0.9127969857463681,1.7787681599638052,0
0,1.171464915375939,1.7689158044773694,0.6088124309153701,1.5060118173180859,2.0728506024640296,2.1127688755640714,0.9381849904099805,1.3224780234528077,1.0319389952773983,1.819642919887274,0
1,1.0826279831665813,1.7133047304727849,0.5729191552146566,1.4227520063973043,1.9561758584639506,2.0087817819018294,0.8600632836715787,1.212040685035946,1.0228709701556007,1.8345733691869366,0
0,1.140670358780429,1.924314966895257,0.6416659723919763,1.6117945139766399,2.192141431723552,2.198067156843479,0.960358170489145,1.3451687217429589,1.084544263695095,1.931589763515151,0
1,1.1182807800497323,1.6406417188809754,0.5529980342636929,1.4481604058343074,1.9319311419149514,2.0295001384551643,0.8960661397972847,1.1852402350489784,1.0055736286503707,1.7991964564524656,0
0,1.198602529070966,1.8684716533622334,0.615993635003622,1.5466453529917723,2.117185373329424,2.1759030143168676,0.9261923563650597,1.3580670161939825,1.077319765843515,1.8392884361242616,0
1,1.0924338096189137,1.6685958560547176,0.5633003326573528,1.4219560297586673,2.0286033667618644,2.01332589519106,0.8424250986604838,1.1728366557265364,0.9807439753247336,1.8662159394222402,0
0,1.1872261823100863,1.8343238910719075,0.6107116488308371,1.4780991811066242,2.1181592726118574,2.1203395785396286,0.9132348928222765,1.331526850229844,1.0554526244588633,1.8084089429312415,0
1,1.1293134284735598,1.7305783147850102,0.5593838258691683,1.4605108736083148,1.9786926643876572,1.9971140909572125,0.8872296279440054,1.230430219152905,0.9755883529886215,1.8075481676243976,0
0,1.1561107415275629,1.7417680692758424,0.5876269162641817,1.4781261734615494,2.075318590508748,2.130610758260168,0.9022307749847719,1.2891766347454259,1.0577394491532188,1.8064605608961226,0
1,1.1302921663921148,1.6738004855517905,0.5843371157610983,1.4644635011730749,2.0764088075290874,1.9984711582150272,0.8919366293622115,1.2401952774966312,1.0488437198681009,1.8380032923491003,0
0,1.1083305142068798,1.7896722088472057,0.5961788308003896,1.4812687024634832,2.085388337359231,2.1138745663880543,0.9084923244391525,1.2559819903630727,1.055615996751393,1.880919033879274,0
1,1.1251247659752577,1.6828354603055442,0.537269716423961,1.4045596975386332,2.031212786509418,2.021188157204569,0.8952598739036043,1.2254213233483364,1.0264464305839112,1.8074108160217326,0
0,1.2055900836853362,1.8210317981891417,0.6122580149347495,1.605962771985141,2.1872819470020164,2.165315372406008,0.917881115734049,1.31661518783535,1.0648340286005633,1.7834290056283222,0
1,1.0687788901270439,1.6868993476253267,0.5337189341882538,1.4231932150042854,1.9318861261225424,1.9451478728447533,0.8620594794922991,1.2114317708715412,0.9642240939296652,1.863392502806975,0
0,1.1182938438385652,1.8604000175784583,0.6121787747772929,1.5672911936582732,2.182237571731468,2.1422134775110218,0.9234516045173569,1.326675988548148,1.0591688030758437,1.9142036232839297,0
1,1.063402522053205,1.7037400835517533,0.5498373635494748,1.4418221977228411,1.9974855454638898,1.9779139880974885,0.8763980618030657,1.2048042558360081,0.9803349624180299,1.8420296979629802,0
1,1.1216617915880798,1.7904312498207213,0.5759091165619709,1.5228336157571762,2.0606715144018644,2.03855589135775,0.8862210381561954,1.2577628094931679,1.0109463406380514,1.8452346916196851,0
0,1.1335167221070603,1.7017585413192458,0.5580291146666769,1.4762570767037706,2.071708085202961,2.1009511126691485,0.9440831491979239,1.2732345653127728,1.0340693417591156,1.8009588938602645,0
1,1.0542743071206875,1.7055948255409332,0.5378383336656997,1.447635277369612,2.003951168364051,2.0413938646974037,0.8712596915350084,1.2430126857834767,1.0206210663993502,1.9166171191596808,0
0,1.1574883080457328,1.7349978163205024,0.5770963345526882,1.534534540014069,2.0887847921108866,2.059976423969136,0.9420792485310161,1.2896538168218616,1.0531383816483,1.8175901848370672,0
1,1.0588746222549377,1.72873870403123,0.5713071865036718,1.4313112393471745,2.0493688932604677,1.9727767717088909,0.8904732248318699,1.259444835223853,0.9921890962911152,1.8260718768022113,0
0,1.1967950566856707,1.889216694377283,0.6161760353296951,1.6418376321494534,2.185712891923971,2.253452952616287,0.910339311962139,1.3038226702041185,1.0358199173950533,1.8306570321083075,0
1,1.0654929270742388,1.7295216925734864,0.5598569480043503,1.48971853502317,2.07904909452547,2.049968289281692,0.8879491089648701,1.2196049345472864,1.0323680484522544,1.8916396102904474,0
0,1.1453931707933822,1.8977910414088943,0.5732735756001494,1.568903323950497,2.1384680294215492,2.116005755212796,0.9609970793473229,1.3375544002527364,1.086906153718805,1.896852961979181,0
1,1.0330007185166732,1.5795016549844683,0.5389353106749737,1.3652986873649986,1.874740414125286,1.9190174792552748,0.8637620402765338,1.181326356110187,0.9932131802153362,1.841426542607011,0
0,1.1782366815550753,1.8799795285219933,0.6134479682435188,1.5498100956423455,2.2377736304916205,2.18599366187055,0.917526817392722,1.3519045841775774,1.0882479193595818,1.8525050828061884,0
1,1.045401360841206,1.6091908860247235,0.5496476368555385,1.3559393464059195,1.9335714480138253,1.91995377605984,0.8372068638839423,1.1537087007664328,0.928939587012033,1.8102344023234729,0
0,1.1434035983046498,1.7868816233413227,0.6432207044304205,1.4741732004880914,2.2013192332073603,2.1286793131166077,0.9476605796630414,1.332026235522329,1.1078038474037348,1.8618715482211003,0
1,1.0540957957838526,1.6038148569454,0.5469603564692985,1.3133317737589971,1.8594695524703022,1.9093894908359674,0.875047172582766,1.1597408361981436,0.9795096849776682,1.7326384873687288,0
0,1.2585710803392223,1.9233915575929559,0.655578089182454,1.641411428354074,2.273771276199086,2.2827189809286352,0.9833695814307446,1.3747741082440474,1.1292864292585196,1.8535805902637594,0
1,1.1068132100729866,1.6850668413874936,0.5455136380569069,1.3976457234288564,1.9909109327933618,2.0292592049937506,0.8473866698560015,1.2583916237440596,0.993997790103624,1.8100067569610858,0
0,1.1160477742972936,1.683172492030949,0.5926111914310216,1.4099833726516926,1.91574896036578,1.9982484108246694,0.9061939034298603,1.1974181187351398,1.0036124417597878,1.7572210072765166,0
1,1.0540098614643183,1.7182673516992846,0.538097873928913,1.479744018386286,2.046607691487237,1.997662672036331,0.9190736261063605,1.2480361750209898,1.0286998345576779,1.8840166541869394,0
1,1.0860757818427125,1.5837495688097774,0.517775870419049,1.3463336648025852,1.9193100819949835,1.8673526977414168,0.8627347161165552,1.13419965418869,0.9812027231572682,1.7396307032218032,0
0,1.03757701689254,1.5783782657537673,0.4903279530667226,1.4043315955367004,1.9149670676217518,1.9333708317108165,0.8433430780707889,1.1975770009120115,0.895722653515371,1.8034105474538322,0
1,0.9914951330276737,1.469228490272865,0.4973362215217847,1.3111061541951794,1.815987913177389,1.8000085838746696,0.8337707414659806,1.1398642894498736,0.8937109225475584,1.810229955657258,0
0,1.0457443728418476,1.476831500697025,0.5189464629287952,1.3005813667074992,1.8306486892463611,1.8073818060016944,0.8040911602871597,1.123884716837647,0.8850010562797129,1.7142661217701505,0
1,1.0263444043513232,1.5635979311352548,0.5035905598389581,1.2947667100919404,1.8704896710596295,1.8631156281310388,0.8220011651535516,1.181505815021697,0.9404078328017303,1.792853503685232,0
0,1.093664605390593,1.6678202735732255,0.5234184995234756,1.426903648347688,1.9403872396570874,1.9532654320812988,0.8900513963792904,1.211132583780301,1.0060859495390686,1.7884969151677719,0
1,1.0323108357853084,1.5839675460199627,0.516029630284631,1.360428892274789,1.9028735510624333,1.884129683096922,0.8435241991977469,1.101729395258855,0.9363496644521891,1.826569727925913,0
0,1.1015058361741177,1.6576975837973231,0.5662857292502986,1.4384544863322493,2.007082671249437,1.9410197423159148,0.9144465627015189,1.2085871339191385,0.9928146652407064,1.8340186118157285,0
1,1.0416951052318293,1.546112240514017,0.5187117835009539,1.3220195641624553,1.866651357850812,1.9485915107090461,0.7952125386051959,1.1405483789635928,0.9148541799117976,1.8069222660558033,0
0,1.1449713629388936,1.741794834526823,0.5911204095788432,1.4692308088783186,2.0287583571542687,2.0683124132379174,0.9022220737497297,1.2569813155056744,1.0335661697333682,1.758549548931166,0
1,1.0361100304391282,1.4988568247930731,0.5126198850728649,1.3328007699326794,1.8397148671215529,1.865866339215132,0.8619412907058351,1.1837505882935602,0.9294308539819279,1.8010625588898401,0
0,1.1037010616910343,1.6151923710270475,0.5188976059103687,1.3885616293328327,1.906819422905114,1.890763298331614,0.8372416758710296,1.184518897426152,0.9375600227789201,1.7644784424335915,0
1,1.048265190560641,1.5850700294431828,0.5450489240174273,1.3558958838429749,1.894317056158904,1.9190492496436997,0.8233266744865072,1.1546522509150776,0.9383996675986461,1.817722099041518,0
0,1.0661392993192023,1.6698035673416443,0.5382081776754253,1.3561797807788722,2.015427079357814,1.9669031191731206,0.8479060987614333,1.2653993089159044,0.9835680431359014,1.8515553164604537,0
1,1.0105198754697018,1.6415784692542514,0.48272022845569323,1.3585572228715987,1.8702214773237769,1.8553570382278397,0.7908513768958403,1.1240254972951689,0.8963686324480237,1.8010285852285086,0
0,1.074894742164308,1.534637131163787,0.5322770726101701,1.298898450259991,1.840080037768645,1.8826437803159828,0.8306447648748458,1.099495521000652,0.997764015800876,1.7172147461514786,0
1,1.0444930600159736,1.5703676213406372,0.49897382337586377,1.3699896576600017,1.924755874235677,1.8175718525344935,0.836513140108874,1.1297424715973667,0.9361972512647787,1.8275042847672143,0
1,1.030199629864372,1.5371293491300257,0.5178900804912876,1.302395766435781,1.8571225248200134,1.8596820472648,0.8110789676845099,1.11065615011475,0.9129748716056929,1.8442867712650077,0
0,1.109673446214232,1.6630996897142893,0.5486719327047879,1.5065846027536638,2.0323122415784436,2.0229018720494043,0.8937185805393006,1.2332677498069893,0.9820409072298744,1.7863996563848072,0
1,1.02881019355423,1.4269312379241388,0.46981828045220664,1.2297976929788756,1.7375768274996009,1.77532893471657,0.814196183754844,1.0743972314933816,0.9013971861534599,1.6971625337227185,0
0,1.1373610335860431,1.6577949446839018,0.5450583498297548,1.4428680252032235,1.998218943625596,1.9964096254934693,0.8728213231239825,1.2391860668854286,0.9898085809909678,1.7873719046813101,0
1,1.0045799582156176,1.5049192070870445,0.4746413165590663,1.3360569387229528,1.7894286584957362,1.8595501690766552,0.7754047758762201,1.1335478589169306,0.8790167122648829,1.7667462036768151,0
0,1.10537905695144,1.6955612500340183,0.5109857639178966,1.4855189055618037,2.046632453014972,2.0301453998586974,0.8808577388307742,1.204112994931487,0.9581850487825191,1.7995598803943065,0
1,1.0267031356167926,1.5274863835230459,0.48145310817344483,1.31185709731621,1.8292171684644842,1.7306701421784751,0.8315352529815155,1.1869016989924295,0.9052709129375501,1.7666597734631908,0
0,1.094251597967654,1.568359473347094,0.5280629543700734,1.3709983559140357,1.9669039167483506,1.96022110755499,0.8682376330143784,1.1571495401765632,0.9924899563604277,1.722746683971468,0
1,1.0097401505736168,1.49690584582367,0.5497360214834961,1.3507612544626242,1.8740623431676577,1.8807904089494338,0.80760418529724,1.0928523561067613,0.9408913611481364,1.7637867688616529,0
0,1.0987969789113445,1.6172238596891462,0.6117595753215864,1.3589300243687044,1.973306624445194,1.9062618639582125,0.8871187478601141,1.1420023206070662,0.9592396146344697,1.7908119080609137,0
1,1.04691621330135,1.518532157128288,0.48627980062219645,1.4143135660028023,1.8573785764438755,1.928209019823461,0.8447918687994704,1.1941125613519996,0.9528484764660627,1.8003843356438523,0
0,1.1021349428498588,1.6332297794324049,0.5447866204619981,1.487412213113383,1.980294985433464,1.999191219127722,0.8775659687033482,1.2261478202960905,1.0020691131528128,1.8308796659735893,0
1,0.9956879510907178,1.4930659651499774,0.4862793969648567,1.3685980993581346,1.8471555691717678,1.8072973121009,0.7938495053151927,1.0842686581974224,0.911571354604727,1.8582914202506198,0
0,1.0954009303905963,1.636600713215694,0.5335361371819078,1.4662124765122062,1.9502959088112002,1.9852147013479446,0.8766500636636693,1.1830899146518603,1.0034589424223659,1.8231171429220925,0
1,1.070065010352498,1.4932589375854062,0.5535503360639209,1.2780361350556313,1.8343951181319718,1.8233315815725641,0.8306771829636236,1.069007784172413,0.9318527934045425,1.7006399506487646,0
0,1.1072883052858522,1.6197378165444754,0.5426940495609981,1.4548722156292033,2.0093212072380107,2.0030672402222476,0.8898070532419659,1.2652738561243753,1.0082125993301605,1.8404530896258233,0
1,1.0520206846923856,1.533825825782049,0.4754528496293334,1.2833326991245853,1.7722756075538364,1.8281420396932684,0.8123552920643616,1.101675355959785,0.9178556054693839,1.7106393393520205,0
0,1.0612642491339284,1.5348422424398314,0.5185783614498383,1.3667480614940448,1.8601393901741772,1.8754833302679643,0.8654426940981691,1.1782326953101394,0.9503736158790986,1.8033512619990482,0
0,1.115823842852371,1.6572613459082273,0.5580564063558893,1.3951175079465534,1.9716763922316465,2.001337506683122,0.8912198473491676,1.243881800566822,0.962854308159541,1.7376549708640692,0
1,0.9987726708591582,1.4236294840611043,0.48961725735647976,1.2588768750025296,1.712720292812827,1.6933257245454687,0.7999201508263007,1.0797364861899799,0.848855516366865,1.759970689347276,0
0,1.1640756480442447,1.715786651273318,0.541792137049656,1.5175801415501575,2.0496506125549234,1.9803142544427885,0.8899261673198398,1.2572714777340153,0.9934381989443511,1.7641676264035473,0
1,0.9753882265656416,1.4294759970838598,0.5111939427715575,1.2292153057644353,1.7513599513971827,1.8003449898285195,0.810564322165729,1.1176180565319207,0.8752995498155935,1.741345110916796,0
0,1.0162841856969693,1.6058164723109627,0.567521628440691,1.3102164112673405,1.8801097715683586,1.9233211901551213,0.8224062809078525,1.066641927795291,0.945277693628809,1.83415074714927,0
1,1.014022368089183,1.596727170492424,0.5204841161132396,1.350242932287572,1.898541327982178,1.8917908667965337,0.821707349068381,1.1410882859937213,0.9316054337798939,1.8096696734470794,0
0,1.1274037491404554,1.5143056825131238,0.5315418800659008,1.3402220962455296,1.8444446009120392,1.8848343529009293,0.8625312368056779,1.1198479786041433,0.9719637071974898,1.6692551484127414,0
1,0.9856967262249697,1.556339813273814,0.4868892465779674,1.325870358698136,1.778757512825507,1.7213207468251088,0.799089564134592,1.1243941199991327,0.9211625231819218,1.8257555674004373,0
0,1.123158229219611,1.651351722240032,0.5739513712155161,1.3878189615403442,2.0137211330356837,1.9628760512265653,0.885363933948063,1.1739527203966267,1.0174859644377054,1.7363376276126843,0
1,1.0291650683154938,1.5673903607650557,0.5011625172618498,1.3472998893799963,1.834848075580374,1.8328173051521361,0.8632121482897188,1.1405982414625515,0.9647335086953679,1.8345785900842366,0
0,1.150827316959548,1.6826656755949314,0.5782058708964292,1.4692681967538608,1.9721824915389672,2.0024500717847893,0.8401347017990681,1.1893389925636377,0.96640397614987,1.7334380791759791,0
1,1.0638167695785465,1.5638915293092133,0.5345519992279307,1.353068192651275,1.9087418633181377,1.827351813078059,0.8462426397555098,1.1916429604022056,0.9761938379630637,1.8013073952163103,0
0,1.0803555231339679,1.5424406840949432,0.5229687335529303,1.33697662002892,1.8126407403931981,1.8031998291410685,0.8450238267663666,1.1160227998239078,0.9484859441065482,1.6937105938918786,0
