Latitude,Longitude,Temperature,Vial,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
-25.52,151.45,20,9,0,1.279777197958958,2.03532668403089,0.6656209874560988,1.7028548791969405,2.370140341427617,2.3635265635445353,1.0452369075634895,1.4618806154843411,1.1981886473322434,1.838840757610339,0
-25.52,151.45,20,9,1,1.1372301389223036,1.7617074838037392,0.5948098979710562,1.4851916180198075,2.0880182322726473,2.1038821950078064,0.9546421715168913,1.3017732660286272,1.0807563191519562,1.8403206480849608,0
-25.52,151.45,20,9,0,1.2380114567921192,1.970058890546497,0.6529338642627284,1.6546370073995202,2.302024441396291,2.30745877204105,1.0137310882726236,1.4152783126210777,1.1543893558114888,1.858424900980717,0
-25.52,151.45,20,10,0,1.2320243736378156,1.9398038285005845,0.6328223456037385,1.676816738683798,2.3018088491641135,2.294210795091014,1.012531519161831,1.4119435182523896,1.1532070159255436,1.8649745387825163,0
-25.52,151.45,20,10,1,1.1422395986055993,1.7791424417795596,0.607663326654307,1.494927847618971,2.0843638885523323,2.0900711825843166,0.9372729877071013,1.3128148060394476,1.05812438419884,1.8274303806439656,0
-25.52,151.45,20,10,0,1.2308079744587634,1.9712053933157132,0.6814860656451069,1.6545524868472348,2.3400043892639797,2.3282428689325116,1.0167710524107632,1.4101016348373903,1.1814859958442143,1.8929068853473823,0
-25.52,151.45,20,10,1,1.1418161954788077,1.874943743671378,0.6300884584243828,1.5631854646393235,2.195144858513827,2.2059807223994174,0.9612777663851126,1.3306465009215513,1.0942893276375116,1.9283111740255816,0
-25.52,151.45,20,10,0,1.2379523826877497,2.0112317004548896,0.6304834813300559,1.7225485169796533,2.347431070058987,2.3701027510693047,1.0419749099621411,1.4484832671333663,1.2029766628607816,1.9063241709503391,0
-25.52,151.45,25,1,0,1.1343473165594622,1.7331696345439216,0.5939790958299778,1.4829302198416714,2.0779067682481016,2.085982643679083,0.9253433094207925,1.2535057607492297,1.055100916660417,1.8316792886000697,0
-25.52,151.45,25,1,1,1.0946194085061027,1.6351763845909622,0.5780804296608376,1.3894630289991237,1.9826529557466737,1.960171351839543,0.8837379669626366,1.206773281442574,0.9774731932776867,1.791211772846523,0
-25.52,151.45,25,1,0,1.1519508005450318,1.8475935057641024,0.5981073927627063,1.6030633806072951,2.199262085354413,2.1835302965782457,0.9614576036003512,1.3109561669094367,1.114312675957052,1.902135072834305,0
-25.52,151.45,25,1,1,1.0937128202345505,1.7171003202514588,0.5823232075734982,1.4466360451796092,2.0361744052882034,2.0267140263276198,0.8936019878236297,1.2174825501194297,1.023353332193744,1.8519539464869208,0
-25.52,151.45,25,1,0,1.144606186184136,1.6652488236880918,0.6353674653371968,1.3542825997370163,1.9813992852983338,1.981216359903327,0.9265496159369844,1.226727856858889,1.0428692154786947,1.7331609597737887,0
-25.52,151.45,25,1,1,1.077654300099402,1.726787379302085,0.5722855629606163,1.4391516638164332,2.018935785279374,2.0133972750646456,0.8795994883115915,1.24496754677965,0.9998230118359064,1.8626779122755415,0
-25.52,151.45,25,2,0,1.128029869294375,1.726393927685889,0.5812952203945249,1.4552905614825278,2.0458001673896327,2.038391110654792,0.9164244800655075,1.2337788399606362,1.049920266642905,1.7969538221032366,0
-25.52,151.45,25,2,1,1.0985178875440893,1.7491135436166363,0.5647521131795737,1.5005527031697985,2.0644026306209784,2.0597515797860013,0.8647965421772946,1.2305421503332052,0.9951307542013785,1.8731127397881855,0
-25.52,151.45,25,2,0,1.1596450161493912,1.6996736257612455,0.5709611927460567,1.4487937138137141,2.017623106456299,2.0282553057514083,0.9032477801085327,1.2238664024149266,1.0034381230336409,1.7442153027598735,0
-25.52,151.45,25,2,1,1.0770042022891624,1.6695181436518503,0.5433591633706647,1.4251842128356798,1.991034712190659,1.9689933128808004,0.8553509191434818,1.2009581748622222,0.9715952773150296,1.8503489038321757,0
-25.52,151.45,25,2,1,1.0669805001309476,1.629889194011924,0.5354068300456304,1.36219125821281,1.8984358870542146,1.8938994039999035,0.8430183824415901,1.157334505614888,0.9617461704039314,1.7786232416782128,0
-25.52,151.45,25,3,1,1.076349743612439,1.7270589281176147,0.5705073032637138,1.4724693125926454,2.0568357310702963,2.052578212431912,0.9078789771876257,1.2347158711786024,1.0425896382973752,1.8895927164907977,0
-25.52,151.45,25,3,1,1.0745843067575669,1.6487832408206082,0.5402549865075221,1.424717423218439,1.9633929974747373,1.972995197138914,0.8755644256240929,1.2118348908714232,0.9720988070295805,1.8314759858133387,0
-25.52,151.45,25,3,1,1.086359641562465,1.67766523865217,0.5206956178550262,1.4568680231557396,1.9853457487632846,1.9861083777261654,0.8871806669885591,1.2345512192095693,1.0051751075177182,1.829481436016544,0
-25.52,151.45,25,4,0,1.159921693272984,1.8389488535779241,0.5690523008051853,1.6030963433177592,2.1772711103937454,2.186337961147825,0.9432497397274353,1.3180295266357904,1.0721379000621358,1.8797825921588645,0
-25.52,151.45,25,4,1,1.0741966141759818,1.6706676604307615,0.5426497835461764,1.4285901507121732,1.962085949619717,1.972798065745041,0.8791052577880372,1.2199691732000153,1.00407585055469,1.8333312554072654,0
-25.52,151.45,25,4,0,1.141791890465176,1.8108064169903224,0.607197567592546,1.527927386244022,2.139287637780583,2.154212033113986,0.8964484722159585,1.2796427204742304,1.0345927042566523,1.861767319383409,0
-25.52,151.45,25,4,1,1.10819557184261,1.695062168136208,0.5734271394962657,1.4180091452683852,1.9925435351474705,1.996661587473484,0.8677387418763653,1.223063424029173,0.9901066230396273,1.8071253991391196,0
-25.52,151.45,25,4,0,1.191756500540503,1.858118477935164,0.6014353581548214,1.5824512004031308,2.180081027155674,2.1948711888222667,0.9449010772712886,1.3333685448468204,1.071892926358941,1.823499970640877,0
-25.52,151.45,25,4,1,1.0666416718492033,1.6304619049424647,0.5443249004742757,1.3502902552231644,1.8954891445118405,1.908659957170891,0.8447109968080398,1.1744819242741626,0.9477457378555952,1.7801306498270626,0
-25.52,151.45,25,5,0,1.1625075462402525,1.7839774508197692,0.6052460412539031,1.525892236239896,2.116005061704757,2.109387074445832,0.9459241812606354,1.3100947397864118,1.0416711248209345,1.826436801986596,0
-25.52,151.45,25,5,1,1.087086664816035,1.7108213852913636,0.5756736127918852,1.4332114598773087,2.0197979217097637,2.0142362473161968,0.8969241320292187,1.242671188395932,1.0173397753396323,1.8473405869229156,0
-25.52,151.45,25,5,0,1.1419346027553672,1.8720300775746792,0.6238971504887005,1.5751583436791974,2.194190735426075,2.1824645637303006,0.9434409248297722,1.3282845008448627,1.0648925123107156,1.9174913181981676,0
-25.52,151.45,25,5,1,1.0972035771675837,1.6686975496455185,0.5448317156049312,1.4246670448129635,1.965468572734969,1.979581018150726,0.8765308843322885,1.2141385918872247,1.0079805374450772,1.7857924477304308,0
-25.52,151.45,25,5,0,1.171921343297875,1.8496393329496592,0.5961880765361538,1.5660329230589212,2.172309146739853,2.1613859611931816,0.940648944471223,1.3365192203124654,1.0808074318912249,1.8369448121852152,0
-25.52,151.45,25,5,1,1.0748787877888557,1.690230118972369,0.5780461867543545,1.4195211373201417,1.990256073520013,1.986151269397523,0.8595854751781079,1.2090040451406978,0.9888596014637071,1.8491509893171674,0
-25.52,151.45,25,6,0,1.1847348793942933,1.8387872001642465,0.6089447854275293,1.5105180555407423,2.1195920676501925,2.1222577116387153,0.9255379767005718,1.3184044037873799,1.0454452045724916,1.7889661075819225,0
-25.52,151.45,25,6,1,1.0954169287659776,1.6873964627949134,0.5421486968580388,1.4544901956410365,2.006759416143515,2.0138651318891294,0.8889988490607367,1.251597501482095,0.9783857739213412,1.8247823436600445,0
-25.52,151.45,25,6,0,1.1487816137172129,1.7491836111006709,0.587835872600788,1.508169597112298,2.0874392953329797,2.0816853043581376,0.9258871617321838,1.2687570718458017,1.040092355465034,1.8171251626458516,0
-25.52,151.45,25,6,1,1.1074706891330635,1.723336396491244,0.5813907539205039,1.468627934250305,2.0633998363263824,2.047324656212183,0.8967282310782695,1.2405235355899102,1.0176402679604963,1.8528414744719577,0
-25.52,151.45,25,6,0,1.1225158686739947,1.7750191686153771,0.5884980651237955,1.5286404603518813,2.1213655806593192,2.109658014928781,0.9202820276948397,1.2848116249309642,1.0468729821802336,1.8844462151226808,0
-25.52,151.45,25,6,1,1.1339934319524034,1.7089464792281825,0.5455556290016957,1.4616503212406988,2.0065479864953804,2.0001134832945087,0.8872954431534068,1.2357078183200285,1.0143424559035246,1.7759555948260934,0
-25.52,151.45,25,7,0,1.2009500640458093,1.8400649203512052,0.6118604466393123,1.5640854468703198,2.1483134407578954,2.1718349653502553,0.9211946797598946,1.3137663296948092,1.0348399140293751,1.7962266566021055,0
-25.52,151.45,25,7,1,1.070643324725596,1.6935217661348552,0.5524208432504165,1.4293335883832712,1.976982074404029,1.9949051328948966,0.8829062707171809,1.2197139027783317,0.9901412581853386,1.8343799851346152,0
-25.52,151.45,25,7,0,1.1270437705316687,1.8554524999939732,0.6219050466767883,1.551287893027512,2.154926639707128,2.157650317621738,0.9270965918894428,1.3233715559416332,1.0425037231299779,1.91262715902881,0
-25.52,151.45,25,7,1,1.0734596764054893,1.6873386717744612,0.5563757323562303,1.4207144990522358,1.9734098786984546,1.9921527262749665,0.8803496370133304,1.2346171572694928,0.9884669904797011,1.8446995666225205,0
-25.52,151.45,25,7,1,1.1171596870360925,1.751466124700131,0.5605788367076142,1.495946495564856,2.0689446999655687,2.0611789593536614,0.8768586266287882,1.2516371328334734,1.0083679027187802,1.8452765600093421,0
-25.52,151.45,25,8,0,1.151387675357603,1.6893937786569808,0.5577406780667913,1.5098795551441262,2.0901484756905546,2.0653667559002886,0.9354867073054357,1.242697120220091,1.0578536957939468,1.7897958960898805,0
-25.52,151.45,25,8,1,1.0322258057968368,1.695037299833087,0.5541557014576113,1.4378153853055227,1.9882121389920033,1.9992193075887812,0.8836080646968301,1.2300550177727294,1.005518173336446,1.9345309943399105,0
-25.52,151.45,25,8,0,1.1812899242157444,1.7651580474176813,0.5726182913142158,1.5343270364704715,2.1078419598988636,2.118135410015798,0.9215562748386892,1.283894506015197,1.0071272132517137,1.784249289290435,0
-25.52,151.45,25,8,1,1.0805456498782524,1.7036899012724416,0.5618576279566881,1.4543211631450057,1.995656714799016,1.9951659590613662,0.8767830401526334,1.2249997808147466,0.9991675242551634,1.8430582383890963,0
-25.52,151.45,25,8,0,1.214072647507674,1.8906320652258637,0.6106516309185384,1.6225082386891816,2.2308398747422884,2.2312275285365812,0.9312717641288321,1.3304898064892026,1.0641511111286492,1.8401386666853776,0
-25.52,151.45,25,8,1,1.0816809435614416,1.7537657293532525,0.5766931051628866,1.45839183731105,2.03074353388526,2.034597570795374,0.8823704755591664,1.226278424808161,1.0274970584325467,1.8860653348634502,0
-25.52,151.45,25,9,0,1.1525804209422026,1.8824738217635115,0.5826489283313416,1.5733611197781574,2.177150216472279,2.164014434945142,0.9675166099631415,1.3529867490583574,1.1015327050635584,1.8813955142516745,0
-25.52,151.45,25,9,1,1.0579407679031114,1.6429317210309837,0.5429158260524324,1.3883083447275093,1.9424081565375384,1.9397616337931387,0.8587076596118672,1.1831337992094741,0.9757292049627022,1.8315875267649018,0
-25.52,151.45,25,9,0,1.1814274527090427,1.8789887256599844,0.6219350795199666,1.570401147090128,2.1800572003398644,2.182517241917507,0.9299782435983204,1.3032696140212567,1.0779250883709663,1.8527882377462863,0
-25.52,151.45,25,9,1,1.0498253773442205,1.6063026115292676,0.547286825465685,1.3537716373837554,1.9131088818618238,1.897860982247704,0.8396615469880555,1.1716006334981706,0.9400460802302405,1.820792730541778,0
-25.52,151.45,25,9,0,1.1590711084121987,1.85579145808448,0.6299869929821675,1.554162849062105,2.164157019556024,2.184462845313286,0.9579409047702371,1.3336772747438865,1.093983022121525,1.8692817730244922,0
-25.52,151.45,25,9,1,1.0640320243593504,1.539842979763888,0.5523271898148502,1.3163896839141778,1.859092304061598,1.8759669060960034,0.8823059631123545,1.1327007930316653,0.9787301799501108,1.7491791697619883,0
-25.52,151.45,25,10,0,1.232690401764149,1.9283821535013754,0.6574420156283548,1.6113293140091003,2.2681753167936973,2.262052746190356,0.9844805617267702,1.3637876197670173,1.13655192625578,1.8417207613033557,0
-25.52,151.45,25,10,1,1.1098177953106023,1.6939889180977508,0.5610906141240554,1.43835815991094,2.0065420510789234,2.0154106842336277,0.8659148702286877,1.2125883828305986,0.9880650495813089,1.8111837738625922,0
-25.52,151.45,25,10,0,1.1211158339888314,1.6395993272201017,0.5999071472096856,1.371321765214852,1.9626544471246725,1.980377116744924,0.8945870546164887,1.2196039596097665,1.024013975358743,1.7522314115307505,0
-25.52,151.45,25,10,1,1.0684162541386062,1.7225054267798758,0.5443083489178657,1.4767265511456995,2.0240952504697165,2.022341544105947,0.894575647527683,1.233803848768808,1.0307184508081353,1.8887145462442239,0
-25.52,151.45,25,10,1,1.095449968628154,1.5808945965144943,0.5237856785788971,1.3760233833342266,1.8925996921623491,1.8871781204760942,0.8636490538035282,1.1566920141527313,0.9859211050306331,1.7217640583338178,0
-25.52,151.45,30,1,0,1.0634451691558293,1.6153704514386136,0.5182152525794306,1.4102677001764694,1.9398922131972554,1.9323464433778128,0.8448803270639448,1.1971054375616672,0.917024706019965,1.8117096459807613,0
-25.52,151.45,30,1,1,0.9939847372351712,1.5334668137690157,0.5079661183328646,1.3294320193026583,1.835473043217359,1.8308393478366127,0.8165984785753383,1.1341510013289022,0.9061371304008662,1.8442826567005868,0
-25.52,151.45,30,1,0,1.0415694390323638,1.491444263459396,0.5167122530185123,1.3020384247825296,1.833300528514457,1.8019692138319772,0.836679454822225,1.112429177109603,0.9124910100610721,1.733273976470881,0
-25.52,151.45,30,1,1,1.0086129944607387,1.5239857903935796,0.4943975565762655,1.3380342863162482,1.818438124912345,1.842800612627535,0.8303921686902377,1.1249503655800273,0.9115437043823956,1.8106101125549272,0
-25.52,151.45,30,1,0,1.1027465055766976,1.6569642189241813,0.5441643934502414,1.4308610793220955,1.9620054229313078,1.9657196100422103,0.8763814879235333,1.2126506963052712,0.9820286517836845,1.7869283070200335,0
-25.52,151.45,30,1,1,1.0396599358689316,1.5687518224629198,0.5319608491133458,1.3551081669907645,1.8775569025560892,1.8932292553581656,0.8337646028982569,1.155384577774837,0.9316434044821478,1.8260507444619654,0
-25.52,151.45,30,2,0,1.0949298051002017,1.6832989010380164,0.5647892418944578,1.436018064527025,2.010381537880032,2.000488041052616,0.8902335634416402,1.2372862142142247,1.0111442244260112,1.8318893484168333,0
-25.52,151.45,30,2,1,1.038606260809571,1.5649363946648116,0.5321436036180031,1.3402035095696323,1.883920139054446,1.8739810243958528,0.8238852471868472,1.1291023317633104,0.9307049258385964,1.7969011386388059,0
-25.52,151.45,30,2,0,1.154512424711382,1.7388775577263218,0.5876399246661739,1.4648534984745116,2.040944283833161,2.0483731014494233,0.9081049148989138,1.2608134427928022,1.0022945523634292,1.7673701494588656,0
-25.52,151.45,30,2,1,1.039973932241498,1.5374993362475018,0.5048993496398949,1.3381070227362897,1.8609231565391988,1.8555504758661434,0.8438786022412581,1.1525818473837366,0.9307779794020393,1.7739042980079538,0
-25.52,151.45,30,2,0,1.0966421375609248,1.623272868338679,0.5219061474524895,1.4020761305450438,1.9378571946482284,1.9290399118720565,0.8550743115230834,1.1788671171572396,0.9382888913669442,1.7528196947785637,0
-25.52,151.45,30,2,1,1.0514329201146675,1.5999369747099899,0.5458790067779183,1.3570333085732076,1.8996795411696095,1.894872766070684,0.8350795782558953,1.1535836425283614,0.9398401983982967,1.81217301870646,0
-25.52,151.45,30,3,0,1.087614876924503,1.6364928683923694,0.5397973278501805,1.4237086511150878,1.988761435885429,1.972273639738919,0.8567761359232577,1.2045909659076088,0.9684401914932171,1.8268597517707592,0
-25.52,151.45,30,3,1,1.0099168165845143,1.536719149347077,0.4728060066933719,1.3518893642085077,1.8137105279367982,1.8122142513920212,0.8083342971771614,1.1227729266326598,0.9044437283548814,1.8066935756496738,0
-25.52,151.45,30,3,0,1.0783500085357491,1.5304358088813317,0.5416751734541182,1.3093777580574724,1.8628611078124213,1.8439244587126902,0.8391954619650512,1.1079909037953535,0.9647683982700651,1.7087352867880956,0
-25.52,151.45,30,3,1,1.0459059117430232,1.5597957945798315,0.5178640713568232,1.3705066879767365,1.8855460761218554,1.8935016804496823,0.8391861650990617,1.1461824808072048,0.9606662757654573,1.8059740903344725,0
-25.52,151.45,30,3,1,1.0375313363187253,1.5516758243681765,0.5164351937211424,1.3610984944648798,1.8999280625910155,1.8684591428944064,0.7972761349179176,1.1235102640631527,0.9251116655650324,1.8179779300413628,0
-25.52,151.45,30,4,0,1.127758171132639,1.683471187616967,0.5362423534607423,1.4702102454199035,2.004011626122468,2.0187214188121563,0.9014729689145766,1.2465901876001082,1.0040475705083378,1.7817895753821702,0
-25.52,151.45,30,4,1,1.0197675383704534,1.4345525289689807,0.48239881667335255,1.233134823845845,1.728897894610547,1.7354376458371406,0.8191432445480589,1.0867821704393517,0.8970948945855401,1.6912711594632426,0
-25.52,151.45,30,4,0,1.121590912503466,1.6593842948911601,0.542365251413323,1.461457151870512,2.0017806581735877,1.9978864581708424,0.8864195498328985,1.2392179923634163,0.9726266947112359,1.781717823292608,0
-25.52,151.45,30,4,1,1.01917225664394,1.4774071427066195,0.4880245586168798,1.3044082054623922,1.774453602187761,1.7916355916922928,0.788472394412568,1.0985622894996996,0.8888266655765359,1.7605949831657959,0
-25.52,151.45,30,4,0,1.108103844975721,1.677039070043754,0.5326592780276354,1.448755446489362,2.007598722187249,2.001424647404724,0.8667153386022691,1.2333321651494156,0.9575608837867013,1.792089313220329,0
-25.52,151.45,30,4,1,1.0401789575852807,1.5131571087222417,0.48849951758278176,1.336707957689403,1.8261034643157714,1.829512434306482,0.8391726762537871,1.1533323013450238,0.911875413785804,1.7428368447974485,0
-25.52,151.45,30,5,0,1.1013169645735652,1.6056026926545321,0.5408215802505119,1.374420182765499,1.9057253399532403,1.915149280593027,0.8611266604701456,1.146590139475756,0.9976137974246367,1.732507848774882,0
-25.52,151.45,30,5,1,1.0386999419653224,1.5679018227287034,0.5353219380242401,1.3098379959456092,1.8510369208576702,1.84869728806472,0.8112680178398611,1.1024879449120284,0.9426625045252395,1.7813002061225212,0
-25.52,151.45,30,5,0,1.0957068810693156,1.624220311005995,0.588773110726971,1.3690061964568363,1.9559893695497403,1.9453118346327345,0.8518534930690086,1.174120385960219,0.9821922450877728,1.7781213717463613,0
-25.52,151.45,30,5,1,1.0372326461029187,1.564007515638757,0.48792345251229624,1.3809342131292826,1.874896429725581,1.8763530009135247,0.8380865383334212,1.1599652875510202,0.9388886050067013,1.7958950551829345,0
-25.52,151.45,30,5,0,1.0929690984378109,1.6858667807911574,0.5341039700791,1.4679955498219703,1.9951043026486834,1.9830064930573312,0.8734081150658765,1.194703675376744,0.990689878170211,1.8278425234441322,0
